date,text,url
2025-02-27,"天津港超四千辆国产汽车发往南美2025-02-27
    13:19:13来源：新华每日电讯3版2月25日，车辆从天津港环球滚装码头驶至货轮 。2月26日，来自京津冀地区的超4000辆国产自主品牌汽车从天津港环球滚装码头启航，驶向南美等海外市场，这也是近年来天津港单船外贸出口商品车新纪录。此次出口的车辆均为“北京研发、津冀制造”，涵盖纯电动、混合动力及燃油车等多种类型。新华社记者赵子硕摄责任编辑：史梦佳关键词：天津港,京津冀,滚装,出口,码头,车辆,来自,汽车,外贸,此次",http://mrdx.xinhuanet.com/20250227/7fc6a129fed94feb90e65dcd4f2f600e/c.html
2025-03-03,"春天里的“双向奔赴”2025-03-03
    14:57:32来源：新华每日电讯6版 经济新春出海忙。这些天，中国贸促会率领中国企业家代表团出访德国、阿联酋。一次次高规格的热情接待、一场场相见恨晚的交流洽谈……记者在随团采访中感受到，这不仅是跨越万里的企业团组出海之行，也是中外工商界的“双向奔赴”。到访德国前，不免有人心存疑问：去年不少德国车企在华销量下滑，面对来自中国本土车企的竞争压力，德国汽车巨头是否会选择离开？全球供应链重构背景下，中国在跨国公司全球布局中将发生什么变化？不惧竞争、拥抱竞争，将中国视为“训练场”“健身房”，是不少德国跨国公司负责人给出的答案。“中国市场竞争激烈、充满活力，不断有造车新势力加入，这正是其吸引力所在。我们通过参与中国市场的竞争，推动科技创新、突破边界。”宝马集团全球政府事务负责人格伦·施密特说，想成为成功的全球汽车制造商，就得在中国取得成功。在竞争中寻求合作，在合作中实现共赢。德国汽车巨头们不仅没有选择离开，反而张开双臂与中国加强合作；不仅把中国看作巨大的市场，更视为创新的动力源。面对中国代表团的到来，他们在公司门口悬挂中国国旗，集团董事会主席或首席执行官热情接待，以最大的诚意表示欢迎。“虽非故土却亲似家园”——梅赛德斯-奔驰集团股份公司董事会主席康林松在采访中这样形容中国。中国是梅赛德斯-奔驰最大的单一市场，也是服务全球市场的创新中心。集团和中国合作伙伴共同投资超过140亿元人民币用于新技术和新产品的研发和落地。“大家都知道有个词叫‘中国速度’。”康林松说，“中国企业的行动非常迅速，他们的字典里没有‘不行’这个词，而且总是立即寻求解决方案，我认为这种精神给了我们不少启迪。”中国团队的拼劲和闯劲，让很多德国企业坚定信心加码在华投资，尤其是加强本土创新研发能力建设。宝马集团在中国设立了德国以外最大的研发中心。瓦克化学在上海设立了30多个研发应用实验室和4个技术能力中心。“随着本土研发能力的不断提高，本地团队研发的产品已逐步推向全球市场。”瓦克中国总裁胡文涛说。代表团里的不少行业协会和企业负责人告诉记者，中德合作互补性强，双方可以携手做大产业发展的蛋糕。“德国在汽车制造工艺、机械工程技术方面拥有百年沉淀，而中国在新能源汽车、智能化技术创新、庞大市场需求驱动以及供应链整合能力上表现突出，双方是天然的合作伙伴。”轻舟智航副总裁李燚博说。中国汽车工业协会常务副会长兼秘书长付炳锋在交流中感受到德方对加强合作的强烈愿望。“德国对待特朗普关税大棒和地缘政治正感到迷茫，加上德国大选结果揭晓，新政府组阁尚需时间，德国各界倍感不安。他们希望更好实现德国技术与中国速度、德国科研与中国市场的结合，让双方经贸合作成为面向未来的稳定器。”携手向未来，这样的强烈愿望在阿联酋同样能感受到。阿联酋不少企业和经济部门负责人表示，期待中国企业加大在阿投资，尤其是金融、信息科技、新能源、电商等新兴领域的投资，推动当地经济多元化发展。中国是阿联酋第一大贸易伙伴，阿联酋是中国在西亚北非地区第二大贸易伙伴和第一大出口市场；2024年中阿双边贸易额首次突破1000亿美元，同比增长7.2%……一组组数据，见证中阿经贸合作的坚实步伐。开放合作的车轮滚滚向前，经济全球化的潮流浩浩荡荡。少数单边主义、保护主义的杂音，没有阻断各方携手合作共赢的主旋律。春天里的一次次“双向奔赴”，正在驱散世界经济的寒意。中国贸促会新闻发言人杨帆介绍，春节后短短半个月内，中国贸促会已累计组织8批次企业家代表团，赴哈萨克斯坦、德国、南非、埃及、埃塞俄比亚、卡塔尔、沙特、阿联酋等国开展经贸活动。“访问期间，我们共举办35场经贸交流活动，数百场企业商务洽谈。外方合作意愿超出预期，有超过600家企业和机构参与，达成合作意向协议33项。”她说。开放合作，这是全球工商界的共同愿望，更是面向未来的最优选择。（记者潘洁）新华社北京3月2日电责任编辑：冯明关键词：中国,德国,合作,市场,企业,全球,阿联酋,竞争,汽车,创新",http://mrdx.xinhuanet.com/20250303/a4ff7f4e1dca4fbd8368fde82617bc82/c.html
2025-02-27,"提升含“新”量，我国将这样支持国家高新区发展国家高新区集聚全国67%独角兽企业2025-02-27
    13:19:37来源：新华每日电讯3版 经济新华社北京2月26日电（记者张晓洁 张辛欣）布局更多高能级创新平台，实施新赛道培育行动，实施政策试点“揭榜挂帅”……工业和信息化部26日举行新闻发布会，介绍2024年国家高新区发展情况，并提出下一步推动国家高新区加快形成新质生产力，实现高质量发展系列举措。国家高新区集聚了大量创新资源，是推动科技创新和产业创新深度融合的重要载体。会上发布的一组数据印证国家高新区的含“新”量：企业研发经费投入、拥有发明专利数均占全国50%左右；集聚全国33%的高新技术企业、46%的专精特新“小巨人”企业和67%的独角兽企业；聚集全国约60%的人工智能上市企业……依托国家级高新区，高端装备、新材料、新一代信息技术等一批战略性产业培育壮大。如何进一步支持国家高新区发展高科技、实现产业化？工业和信息化部规划司副司长吴家喜说，将建立国家高新区与国家战略科技力量的深度对接机制，推动布局更多高能级创新平台，集聚培育一大批领军人才和创新团队。健全国家高新区优质企业梯度培育体系，加大瞪羚企业、独角兽企业培育力度。鼓励建设一批概念验证、中试验证、检验检测、技术转移等服务机构，引导更多金融资本投早、投小、投长期、投硬科技。近年来，国家高新区结合实际探索形成了应用场景牵引、科学家与企业家联合创业、大企业内部创业等各具特色的新赛道培育模式。发布会上，工业和信息化部明确实施新赛道培育行动。“我们将加强统筹指导，优化赛道布局，强化制度供给，促进协同联动，打造一批新赛道策源地和集聚区。”吴家喜说，将重点围绕增强技术策源、完善孵化服务链条、培育壮大高成长企业等方面采取针对性举措，实施精准性培育，促进新赛道加速成长。提升高新区产业核心竞争力，各地正积极行动。以武汉东湖高新区为例，高新区聚焦集成电路、光通信等细分领域培育和引进一批优质企业，推动强链补链延链；搭建以“用”为导向的科创供应链平台，目前平台用户超6.3万，完成供需对接超1.2万项。武汉东湖高新区管委会副主任周光勇在发布会上说，将深化科技成果转化“高校产生—周边孵化—大学园成长—专业园区规模发展”的“四级跳”模式，建设光电子产业协同创新网络，联合攻克一批关键核心技术。工业和信息化部规划司司长姚珺说，下一步将重点围绕制约科技创新与产业创新深度融合等方面的痛点难点问题，聚焦科技成果转化、强化企业科技创新主体地位、产业发展和新业态监管等方面，推动试点一批政策，健全国家高新区政策体系，推动各类资金、资源要素向国家高新区倾斜，营造良好产业发展生态。新华社北京2月26日电（记者张晓洁 张辛欣）工业和信息化部规划司司长姚珺26日说，国家高新区企业创新能力和综合竞争力显著提升，截至2024年底，国家高新区集聚了全国33%的高新技术企业、46%的专精特新“小巨人”企业和67%的独角兽企业。姚珺在工业和信息化部当天举行的2024年国家高新区发展情况新闻发布会上作出上述表述。《国家高新区创新能力评价报告2024》印证了国家高新区的创新发展。工业和信息化部火炬高技术产业开发中心副主任何年初在发布会上介绍，报告显示，自2010年以来，国家高新区创新能力总指数持续攀升，从最初的100点增长至2023年的505.7点，呈现“研发资源多、创新生态优、产业绩效佳、开放协同强”的特征。国家高新区研发资源集聚指数保持平稳增长。数据显示，国家高新区2023年企业R&D经费内部支出约1.2万亿元；省级及以上各类研发机构数量达到3.5万余家，当年新注册企业超100万家，分别是2010年的5倍和20.2倍。责任编辑：史梦佳关键词：高新区,国家,企业,创新,培育,产业,发展,信息化部,科技,一批",http://mrdx.xinhuanet.com/20250227/6d86487712744b6aaea39f90e91940e4/c.html
2025-03-03,"三问春耕2025-03-03
    14:57:36来源：新华每日电讯6版 经济▲近日，在江苏省南通市通州区十总镇育民村高标准农田，农民驾驶植保机械对进入返青期的小麦开展病虫害防治作业。早春时节，各地加紧开展农业生产，田间地头处处是忙碌的景象。新华社发（翟慧勇摄）雨水节气过后，全国春耕生产由南到北大面积展开。当前，各地春耕在农资供应、防灾保苗、科技赋能方面有哪些新进展？记者近日在新疆、山东、湖北等地采访，从田间地头、工厂车间寻找答案。农资供应有保障吗？一场春雪过后，青海省海东市民和回族土族自治县中川乡光明村的山坡依然覆盖着积雪。而刚刚平整过的田地，因为雪水的渗入更加湿润。“最近气温适宜，天也晴了，正是播种的好时候。”说话间，村民朱进山驾驶耕种农机进田忙碌起来。春耕备耕离不开充足的农资供应。在新疆昌吉回族自治州吉木萨尔县三台镇天露节水材料有限公司的生产车间，制膜机器高速运转，一卷卷崭新的地膜源源不断地“吐”出，工人们熟练地进行切割、封装、码放等作业。公司负责人杜新学说，公司去年引进了两条新型贴片式滴灌带生产线，生产出的贴片式滴灌带出水均匀、不易堵塞。“我们2024年9月开机生产，预计至今年4月，将生产滴灌带4万卷、地膜800吨。”目前，杭州全市早稻、晚稻和大豆等主要农作物共备种2200吨，其中早稻备种260吨，能满足春播生产需要；化肥、农药等农资库存充足，分别储备化肥36000吨、农药3125吨、农膜1750吨；提前开展拖拉机、耕整机、旋耕机、水稻插秧机检修2.12万台。湖北省保康县供销社主任刘世军告诉记者，当地供销系统还通过“城乡e链”网络，开展线上线下融合的农资销售服务，农户仅需在手机上轻松下单，就能够享受送货上门的便捷服务。多地还努力降低农户农资采购成本。山东嘉祥县采取农资“联采直供”的新模式，整合13处镇街为农服务中心的农资需求，与优质农资生产企业直接对接，将农资直供田间地头。“今年我们托管了2.3万亩小麦。采用新模式后，不仅价格有优势，运输成本也降低不少，合计节本约20万元。”嘉祥县金屯镇为农服务中心负责人尹雷说。防灾保苗措施有哪些？在湖北省保康县马桥镇中坪村，绿油油的冬小麦成方连片，长势喜人。连日来，种粮大户杨裕波特别关注当地气象、农业农村部门推送的天气预报、农业气象专报等信息，以便随时掌握天气变化，及时跟进田间管理措施。“种了约100亩冬小麦，之前气温低时，有少数小麦发生冻害。多亏各类信息推送及时，后续喷施叶面肥的准备都已做好，只等着气温回升开工，促进小麦由弱转壮。”杨裕波说。各地加强部门间协调和信息交流，为春季田间管理提供指导。山东省农业农村厅及时与气象部门沟通对接，印发相关通知并转发预警信息，努力减轻灾害性天气对农业生产的影响；浙江省农业农村厅优化完善了农业自然灾害应急响应机制，秉持“以预报预警为令”原则，实现应急响应“零时差”。病虫害监测防治，也是当下春季田间管理的重要工作之一。在浙江金华，当地重点开展监测小麦赤霉病、油菜菌核病、水稻二化螟等病虫害发生动态，及时发布病虫害预警情报，指导农民适期安全用药。全国春管春耕工作由南向北陆续展开。近日，农业农村部派出5个工作组，分赴10个粮油主产省份，指导各地因地因苗加强春季田管，切实防范春旱、“倒春寒”等灾害，落实落细各项政策，不误农时抓好春耕春播，确保应播尽播、种在丰产期，夯实全年粮食丰收基础。科技赋能力度有多强？嘉祥县金屯镇贺李胡村种粮大户张春杰管理的400余亩麦田新绿初绽。2月下旬开始，小麦陆续返青。得益于乡镇安装的田间传感器，张春杰点点手机就知道哪块地“渴了”“饿了”。“你看这片地块，土壤含水量比较低，等温度稳定了就要用水肥一体化设备浇水。2天时间就能浇完，节水、省人工又浇得匀，每亩可增收近200元。”张春杰说。科技种粮，节本增效。杨裕波成立了丰农兴农机服务专业合作社，购置了2台无人机，为自己的100亩和周边的约400亩农田提供精准施肥施药服务。“天上飞的，地上跑的，现代农业机械已经成了种粮好帮手。无人机会沿着设定航线在田间穿梭施肥，一亩田一两分钟即可完成。”杨裕波说，种地的科技含量越来越高，高效作业有助于抢抓农时，确保适时生产。针对早稻生产，浙江省充分利用现代化农事服务中心和服务站点，积极发展面向小农户的早稻生产社会化服务，推动早稻扩面增产。在位于浙江杭州的田立方·临平未来农场，智慧农林物联网系统正对450亩油菜进行智能监控与科学指导。大棚内，营养液代替土壤，既能节水节肥，又能提高蔬果产量。田立方·临平未来农场项目负责人表示：“通过我们这个气雾栽培技术，能让番茄和生菜的种植节水率达到90%，节肥率达到95%，产量能提高大概五倍。”抓好春季农业生产，为夺取全年粮油丰收打牢基础、掌握主动，意义十分重大。目前，各级农业农村部门正与广大农民一起，坚决打好夺取全年粮油丰收第一仗，为促进经济社会高质量发展提供强有力支撑。（记者叶婧 侯文坤 许舜达）新华社北京3月2日电责任编辑：冯明关键词：生产,农业,农资,各地,服务,小麦,早稻,田间,春耕,开展",http://mrdx.xinhuanet.com/20250303/9baded91138749168460a9f86f760357/c.html
2025-03-03,"金融如何支持民企？这场座谈会释放强信号2025-03-03
    14:57:34来源：新华每日电讯6版 经济新华社北京3月2日电（记者吴雨 任军）支持民营企业发展，金融系统怎么干？日前，一场座谈会在中国人民银行召开，围绕破解融资难融资贵问题、改善民营企业融资环境，金融管理部门和金融机构倾听民营企业诉求、提出实招硬招，释放出支持民企高质量发展的强烈信号。座谈会上，依文集团董事长夏华谈到了一个困扰产业链下游商户发展的问题，引起参会者的关注。“我们搭建的平台帮助绣娘的产品走出大山、走进都市消费市场，但是在云贵川等地，很多身处小村落的绣娘没有银行账户，买原料、卖绣品往往得用现金交易，更缺乏融资渠道，很不方便。”夏华说。很快，同在会场的中国工商银行董事长廖林就给出了回应：尽快解决云南、贵州、四川等地绣娘的银行开户问题。企业负责人畅谈融资现状、吐露期待诉求，金融人士耐心回应、真诚解答，这样的沟通交流在座谈会上多次出现，成为金融系统发力改善民营企业融资环境的生动写照。从中央层面的民营企业座谈会，到金融部门第一时间落实决策部署，再到聚焦金融支持召开座谈会，支持民营企业发展的政策举措正逐步落实落细。当前，我国民营经济已经形成相当的规模、占有很重的分量，这也体现在金融领域。“工行服务的公司客户中98%都是民企。”廖林在座谈会上提供的数据，折射出民营企业对于金融机构的重要性。记者从座谈会上了解到的另一组数据也印证了这点：目前，A股近三分之二的上市公司是民营企业，科创板、创业板、北交所约八成公司是民企，新三板约九成是民企。“金融机构给予我们的授信额度持续增长，提供的金融产品也不断丰富，为汽车行业创新发展注入了金融活水。”吉利控股集团首席执行官李东辉说。尽管如此，民企融资仍面临一些堵点痛点，这也体现在不少企业负责人在会上提出的诉求中：伊利集团高级执行总裁刘春喜介绍，奶业建设周期较长，一些牧场和养殖户面临资金压力，亟待无还本续贷、贷款展期等支持渡过难关。圆通集团董事长喻渭蛟提出，随着企业积极布局和拓展跨境物流业务，迫切需要更高时效、更低成本的跨境金融服务助其“扬帆出海”。商汤科技董事长徐立表示，AI技术和产业发展对资金需求巨大，但科研成本高、周期长、风险大等特点成为了不少企业融资的阻碍，期待更精准的金融政策打通堵点卡点。“在复杂的经济形势下，机遇与挑战并存，民营企业高质量发展迫切需要得到金融机构、监管部门大力支持。”夏华说。有期待，就有回应；有问题，就有答案——会上，多个金融部门透露了下一步的工作打算：中国人民银行表示，要实施好适度宽松的货币政策，发挥好结构性货币政策工具作用。增加对民营和小微企业信贷投放，推动融资成本保持在低位。执行好金融支持民营经济25条举措，健全民营中小企业增信制度。强化债券市场制度建设和产品创新，进一步出台举措支持民企发行科创债券。加快出台规范供应链金融业务政策文件，支持产业链上民企便利融资。金融监管总局提出，持续强化监管引领，继续下大力气引导督促金融机构一视同仁对待各类所有制企业，将民营企业金融服务做实、做深、做精，推动民营经济健康稳定发展。证监会透露，将做好民营企业股债融资支持，完善多层次市场体系，加快培育耐心资本，吸引更多优秀民营企业借助资本市场做强做优做大。“支持民营企业高质量发展，需要金融部门持续用力、久久为功。”中国人民银行行长潘功胜表示，当前，中国金融市场和经济发展的匹配度不够，间接融资和直接融资不平衡不协调；部分金融机构存在避险情绪，“不敢贷”也“不愿贷”；一些基层人员在客户准入上仍存在区别对待，没有做到一视同仁……这些问题仍要下大力气解决，需多部门加强协同配合。会上，全国工商联相关负责人表示，各级工商联要充分发挥桥梁纽带和助手作用，深化调查研究，搭建对接平台，会同金融管理部门、金融机构提升民营企业融资可得性和便利性。民营企业要加强自主创新，完善治理结构，重视信用管理，加强风险管控，坚定不移走高质量发展之路。一场座谈会难以解决所有问题，但已充分释放信号。在日益畅通的金融活水支持下，民营企业将不断发展壮大，为高质量发展注入源源不断的力量。责任编辑：冯明关键词：金融,企业,融资,发展,支持,座谈会,机构,民企,部门,问题",http://mrdx.xinhuanet.com/20250303/7cc58f4526084173b0fcf4e63f93f3bf/c.html
2025-02-27,"高金价下，黄金消费市场冷热交织2025-02-27
    13:19:33来源：新华每日电讯3版 经济新华社北京2月26日电（记者任军 陈云富 白瑜）开年以来，金价持续攀升，国内黄金现货报价一度逼近每克690元的历史高位，年内涨幅超10%。记者近日走访多地市场发现，黄金消费市场呈现冷热交织、冷暖不均的分化态势：小克重金饰受到欢迎，但大克重金饰消费仍未回暖，老牌金店营收下滑。手机穿“金衣”，小克重产品大卖金榜题名、好“柿”连连、招财猫、一“叶”暴富……近期，不少年轻人给自己的手机贴上薄薄的黄金贴纸，讨个好彩头。老牌金店纷纷抢滩这一市场，推出重约0.1至0.2克的足金金贴，除了普通款，还推出一些大IP的联名款。“一些款式的金贴已经卖断货，正在补货。”在北京西单商圈，潮宏基金店的销售人员告诉记者。在天猫商城周大生官方旗舰店，售价138元、重约0.1克的“公主请发财”“泼天的富贵”等足金金贴，显示售出超4万件，24小时内超100人购买。在天猫，一些镀金款、含黄金的手机挂件也卖出上千单。“金片寓意很好，也不贵，主要图个吉利。”上海白领陈小姐告诉记者。记者走访时发现，随着金价不断攀升，“小而美”的金饰产品受到追捧。除了迷你金元宝、金豆、转运珠、压岁金币等热门产品，商家不断推出新品，如总重仅1克、价格千元出头的足金碗勺筷套装、“金算盘、状元帽、文昌笔”足金套装等，丰富产品线。小克重的金条也受到欢迎。山东招金银楼有限公司直营事业部总经理王瑞介绍，近一个月，小克重的金条（含金币、金豆）销售量达27000件，而去年同期为3000件。“一些很精致的1克重金条，一度卖断了货。”“小克重的款式越来越多、设计越来越精美的背后是黄金加工工艺的不断创新，特别是一些镂空等工艺的发展，让小克重的金饰不仅好看，还显得有‘份量’。”上海息壤实业黄金圈首席分析师蒋舒说。回购、手工打金持续升温记者了解到，较高的金价带热了金店的黄金回购和以旧换新业务，一些用金条打金饰的打金店生意红火。在北京天雅珠宝城的一家贵金属回收店里，不到10分钟，就来了两拨客人。40多岁的王先生拿出4根金条和一些金钞，在称重、光谱检测仪检测等流程后，完成了回购交易。“现在金价比较高，这些金条已有不小的盈利，打算一次性都出手。”他说。位于上海的领丰金店店主周先生表示，今年以来，进行黄金回购的投资者数量至少比去年同期多30%。“随着金价的快速上涨，一些持有金条的投资者觉得后期的涨幅已有限，不少人选择了变现。”他说。高金价也催热了金饰的以旧换新需求。山东临沂的李玲女士告诉记者，过年时原本计划为本命年的女儿购置一些金饰，但春节期间飙升的金价远超出她的心理预期，综合考虑下选择了去金店置换。“早些年买的黄金款式也落伍了，只要支付差价就可换新款，比买新的划算很多。”她说。相比于在专柜买金饰，许多消费者发现了省钱的新路子——“打金”。记者来到一家位于北京新街口的打金店时，师傅正在为一对将要结婚的新人打造一款75克的吉言手镯。打金师傅告诉记者，最近都是满负荷工作状态，当天打了3个手镯，2个戒指，从早干到晚。“相比买成品手镯，用金条或是旧的金饰打金能省下不少工费。”店员介绍，大品牌的足金手镯工费一般在每克60元以上，而这家打金店的工费为每克20元，打一只30克的镯子能比买现货便宜1000多元。一家位于深圳南山区的打金铺店主告诉记者，不少年轻客户热衷打金是源于个性化定制的需求。“年轻一代对传统文化的热爱和个性表达的需求，推动打金这个行业快速发展。”他说。金店营收承压，推新适应变化高金价下，消费者对于大克重的金饰望而却步，传统金店的营收持续下滑。1月22日，周大福珠宝集团有限公司发布的数据显示，2024年财年第三季度，集团零售额同比下降14.2%，其中中国内地市场下降13.0%。黄金首饰及产品销售额同比下降15.3%，内地直营店及加盟店的同店销售额分别同比下降16.1%、12.3%。周生生发布的2024年中期报告显示，2024年中期营收同比下滑13%，净利润同比下滑36%。从行业层面来看，老牌金店业绩表现欠佳，主要在于高金价抑制了金饰的消费需求。中国黄金协会数据显示，相比金条金币的强势增长，金饰消费明显承压，2024年我国黄金首饰消费量532.02吨，同比下降24.69%。“今年以来市场消费有所好转，但总体还是‘活动款’和‘小克重’消费量占比更多。”上海一家周大福金店的售货员表示。记者了解到，多家老牌金店正通过开设概念店、优化分店网络、提供不同定位的产品、减少库存等扭转颓势。“金价不断攀升，金店也在调整产品线，并做一些针对性的活动，比如加大以旧换新销售、推出老款的满减等，更好适应市场变化。”上述售货员告诉记者。但近年来销售火爆的老铺黄金交出了一份远超预期的业绩。2月20日，老铺黄金发布的业绩预告称，2024年其净利润达14亿元至15亿元，较2023年同比增长236%至260%。老铺黄金表示，产品的持续推新及迭代，促进了营收的持续增长。面对金市变化，业内专家提醒，消费者购买黄金制品，一方面要明确其目的是消费还是投资，如果是用于投资，工费较高的金饰并不是好的选择；另一方面，黄金的价格比较透明，对于明显低于市场价格的产品要谨慎，不要因为贪便宜而选择无牌商品。责任编辑：史梦佳关键词：黄金,产品,一些,同比,市场,消费,告诉,下降,需求,北京",http://mrdx.xinhuanet.com/20250227/737df5ccf84a490c8fece367184f78f6/c.html
2025-02-27,"个税汇算清缴管理办法发布！这些问题你了解吗2025-02-27
    13:19:34来源：新华每日电讯3版 经济新华社北京2月26日电（记者王雨萧 王靖）国家税务总局26日正式发布《个人所得税综合所得汇算清缴管理办法》，明确汇算清缴准备及有关事项填报、汇算清缴办理及服务、退（补）税等多方面内容。什么是年度汇算？哪些人需要办理？什么时间办理？记者就纳税人关心的问题采访了国家税务总局所得税司有关负责人。问题一：什么是年度汇算？记者了解到，简言之，年度汇算就是在平时已预缴税款的基础上“查遗补漏，汇总收支，按年算账，多退少补”，这是2019年以后我国建立综合与分类相结合的个人所得税制的内在要求，也是国际通行做法。问题二：哪些人需要办理？据介绍，需要办理年度汇算的，第一类是预缴税额高于应纳税额，需要申请退税的纳税人；第二类是预缴税额小于应纳税额，应当补税且补税金额超过400元的纳税人；第三类是因特殊情形，造成年度少申报或者未申报综合所得的纳税人，应当依法据实办理年度汇算。问题三：什么时间办理？据介绍，2024年度汇算的时间是2025年3月1日至6月30日。有汇算初期（3月1日至3月20日）办理需求的纳税人，可通过个人所得税App预约上述时间段中的任意一天办理。3月21日至6月30日，纳税人无需预约，可以随时办理。问题四：办理需要提交什么资料？记者了解到，纳税人可优先通过个人所得税App及网站办理汇算，税务机关将为纳税人提供申报表项目预填服务，一般情况下无需纳税人提供其他资料。如需修改本人相关基础信息，享受扣除或者税收优惠的，需要按规定一并留存或填报相关信息、提供佐证材料。问题五：可以延期办理吗？据介绍，纳税人确有困难不能在6月30日前完成年度汇算需要延期的，可在6月30日前向税务机关提出延期申请，经核准后可以延期办理；但应在汇算期内按照上一汇算期实际缴纳的税额或者税务机关核定的税额预缴税款，并在核准的延期内完成汇算。问题六：对“虚假填报”“少缴税款”等有哪些监管措施？记者了解到，对未申报补税、未足额补税以及虚假或错误填报年度汇算收入、专项附加扣除等情形的纳税人，税务机关依法追缴其不缴或者少缴的税款、加收滞纳金，并在其个人所得税纳税记录中予以标注。对未按规定办理纳税申报、不缴或者少缴税款、进行虚假纳税申报、不配合税务检查、虚假承诺等行为，纳入信用信息系统，构成严重失信的，按照有关规定实施失信约束。此外，汇算清缴期结束后，对未申报补税或者未足额补税的纳税人，税务机关依法责令其限期改正并送达相关文书，逾期仍不改正的，税务机关可依据税收征管法规定处理处罚。情节严重的，予以公开曝光。记者了解到，为更好服务纳税人，对符合汇算退税条件且生活负担较重的纳税人，“上有老下有小”、看病负担较重、收入降幅较大以及年收入额6万元以下且已预缴个人所得税的群体，税务机关将提供优先退税服务。税务部门还与人力资源社会保障部门加强合作，在个人所得税App中实现个人养老金“一站式”申报功能。国家税务总局所得税司有关负责人介绍，本次出台的办法不同于以往每年在汇算期前制发“管一年”的规范性文件，而是调整为“管长远”的部门规章，进一步稳定了社会预期，也更有利于汇算清缴工作规范化开展。办法出台后，各方在汇算清缴中的权利义务关系界定更清晰，为相关涉税服务管理提供了更好的法律保障。责任编辑：史梦佳关键词：汇算,办理,纳税人,税务,年度,需要,问题,机关,个人所得税,补税",http://mrdx.xinhuanet.com/20250227/0edbf59588814d7283368a2e97c7712e/c.html
2025-02-27,"超六成惠及民营经济！税惠政策激发民营经济活力2025-02-27
    13:19:18来源：新华每日电讯3版 经济新华社北京2月26日电（记者王雨萧）国家税务总局26日发布的数据显示，2024年现行支持科技创新和制造业发展的主要政策减税降费及退税26293亿元，其中，民营经济纳税人（包括民营企业和个体工商户）享受相关政策减税降费及退税15870亿元，占比超60％。国家税务总局纳税服务司负责人介绍，2024年税务部门持续健全“税企面对面”常态化交流机制，建立民营经营主体直联点，持续开展“春雨润苗”专项行动等活动，累计组织开展宣传辅导活动7万余场次，惠及小微经营主体1039万户次，组织“走流程 听建议”活动4000余场次，收集响应个体工商户诉求3.8万余条。同时，开展新办户“开业第一课”，向全国1096万新办户推送针对性宣传产品1428万条。税费优惠等多方面政策有效激发了民营经营主体活力。税收数据显示，2024年民营经济销售收入增速比全国企业平均水平高0.5个百分点。其中，高技术制造业、数字经济核心产业销售收入同比分别增长13%和4.7%。责任编辑：史梦佳关键词：工商户,主体,政策,经营,开展,活动,民营经济,降费及,税务总局,制造业",http://mrdx.xinhuanet.com/20250227/b5671399725947e09c16cc68cee16826/c.html
2025-02-27,"第二批公共领域车辆全面电动化先行区试点在10地启动2025-02-27
    13:19:19来源：新华每日电讯3版 经济新华社北京2月26日电（记者张晓洁 张辛欣）记者26日获悉，工业和信息化部、交通运输部等八部门近日启动第二批公共领域车辆全面电动化先行区试点，支持天津、常州等10地深入开展车网互动、光储充换、智能网联等新技术新模式创新应用。记者了解到，此次试点与县域充换电设施补短板、“车路云一体化”试点、汽车以旧换新等形成工作合力，全面拓展新能源汽车市场化应用。根据工作计划，新能源汽车推广领域包括公务用车、出租车、城市公交车等，预计10地新增推广新能源汽车超过25万辆，建设充电桩超过24万个。工业和信息化部装备工业一司有关负责人说，将进一步提质扩面做好公共领域车辆全面电动化先行区试点工作，支持地方进行广泛技术和模式创新，更好促进新能源汽车消费。责任编辑：史梦佳关键词：汽车,新能源,试点,领域,工作,工业,全面,信息化部,创新,动化",http://mrdx.xinhuanet.com/20250227/ca10a29c31334fb7819657115543e28e/c.html
2025-02-27,"“车险好投保”平台上线首月助11.4万辆新能源车投保2025-02-27
    13:19:36来源：新华每日电讯3版 经济新华社北京2月26日电（记者张千千）记者26日从中国保险行业协会、上海保险交易所获悉，截至2月25日，“车险好投保”平台累计注册用户18.5万，首批接入的10家大中型财险公司已通过平台承保11.4万辆新能源汽车，提供保险保障944.9亿元。记者了解到，“车险好投保”平台是为高赔付风险新能源汽车提供的线上化便利投保窗口，个人和法人均可投保，保险公司不得拒保。平台运行1个月以来，平稳有序承接高赔付风险新能源车险业务，切实解决新能源汽车投保难问题。承保车辆覆盖家用汽车等非营运汽车和营运汽车，最大单日投保量超过1万单。据了解，为落实金融监管总局等四部门联合发布的《关于深化改革加强监管促进新能源车险高质量发展的指导意见》相关要求，中国保险行业协会引导财险公司建立高赔付风险分担机制，上海保险交易所搭建“车险好投保”平台并于1月25日上线。在保险公司方面，人保财险、平安产险、太平洋产险、中国人寿财险等10家大中型财险公司首批接入平台。2月底，第二批20家左右财险公司将陆续接入平台。后续根据财险公司申请，接入平台的财险公司还将继续增加。中国保险行业协会、上海保险交易所表示，下一步，将持续优化平台功能，不断提升新能源车主保险服务体验，真正实现保险服务于民、服务社会。责任编辑：史梦佳关键词：平台,财险,投保,新能源,汽车,接入,中国保险行业协会,交易所,风险,上海",http://mrdx.xinhuanet.com/20250227/52ea417b55254fe8a83c1cc43b68dc96/c.html
